,date,region_id,account_id,value_actual,value_budget,variance,variance_pct,material,rolling_mean,rolling_std,z_score,anomaly
286,2025-04-01,OTHER,REV,772606.2313564577,803510.4806107159,-30904.249254258237,-0.038461538461538367,False,-30098.037079552014,6575.131885862189,-0.12261536174502229,False
304,2025-05-01,OTHER,REV,914243.7846054065,950813.5359896228,-36569.75138421624,-0.03846153846153845,False,-31430.774019600376,5557.976897862436,-0.9246129408332519,False
322,2025-06-01,OTHER,REV,1012685.179317208,1053192.5864898963,-40507.40717268828,-0.03846153846153843,False,-33820.9165678229,3518.9026298981194,-1.9001635760120412,False
340,2025-07-01,OTHER,REV,466867.02852084744,485541.7096616813,-18674.681140833884,-0.038461538461538436,False,-35384.47014810479,4115.634166378353,4.060076365333284,True
358,2025-08-01,OTHER,REV,639175.9609638589,664742.9994024133,-25567.03843855439,-0.038461538461538505,False,-33512.35093318019,7910.524040619566,1.0043977432882574,False
376,2025-09-01,OTHER,REV,568928.0039954394,591685.124155257,-22757.120159817627,-0.03846153846153855,False,-31638.087897810834,8295.071045652874,1.0706319076853934,False
394,2025-10-01,OTHER,REV,802291.171687813,834382.8185553255,-32091.64686751249,-0.03846153846153843,False,-29163.37459172811,8373.273635331168,-0.3497165389924063,False
412,2025-11-01,OTHER,REV,803070.2119689628,835193.0204477214,-32122.808478758554,-0.03846153846153851,False,-29361.27419393715,8436.441255361424,-0.32733402642570714,False
430,2025-12-01,OTHER,REV,616920.0840372414,641596.8873987311,-24676.803361489667,-0.038461538461538484,False,-28620.117043027538,7851.569906015288,0.502232512572651,False
448,2026-01-01,OTHER,REV,789727.3455021031,821316.4393221873,-31589.09382008424,-0.0384615384615386,False,-25981.683074494435,5304.899683719612,-1.0570248411668517,False
466,2026-02-01,OTHER,REV,839866.9397855124,873461.6173769328,-33594.67759142036,-0.03846153846153831,False,-28134.08518770283,4265.291833889344,-1.2802388714251804,False
484,2026-03-01,OTHER,REV,854131.9520157278,888297.2300963571,-34165.2780806293,-0.038461538461538665,False,-29472.025046513823,4548.657255359403,-1.0317886731486983,False
502,2026-04-01,OTHER,REV,921069.4883294762,957912.2678626551,-36842.779533178895,-0.038461538461538304,False,-31373.384699982435,3426.2830982712712,-1.5963055813911113,False
520,2026-05-01,OTHER,REV,603956.8576984487,628115.1320063865,-24158.274307937827,-0.03846153846153828,False,-32165.24014426017,4106.9026864486195,1.9496361242604077,False
538,2026-06-01,OTHER,REV,540283.0427232088,561894.3644321371,-21611.321708928328,-0.03846153846153842,False,-30837.817782456714,5251.107484672068,1.7570571732649616,False
556,2026-07-01,OTHER,REV,958419.796193317,996756.58804105,-38336.79184773285,-0.038461538461538616,False,-30326.90417369649,6057.632935126845,-1.322280131499687,False
574,2026-08-01,OTHER,REV,698383.447424026,726318.785320987,-27935.33789696102,-0.038461538461538436,False,-31451.520511637926,6905.811904265997,0.5091628129206384,False
592,2026-09-01,OTHER,REV,852445.397386533,886543.2132819943,-34097.81589546136,-0.038461538461538505,False,-30508.297229228036,6940.944996666718,-0.5171512910644208,False
610,2026-10-01,OTHER,REV,570783.0405362707,593614.3621577215,-22831.32162145083,-0.038461538461538464,False,-30497.053531700047,6933.887279399357,1.1055460813480742,False
628,2026-11-01,OTHER,REV,789914.4460008602,821511.0238408946,-31596.577840034384,-0.038461538461538436,False,-28161.810546412034,6725.607964326021,-0.5106998968481433,False
646,2026-12-01,OTHER,REV,580381.7538313221,603597.023984575,-23215.270153252877,-0.03846153846153845,False,-29401.527801761462,6522.529312441962,0.9484445913808426,False
17,2024-01-01,OTHER,TRAVEL,-6250.0,-6062.5,-187.5,0.030927835051546393,False,,,,False
35,2024-02-01,OTHER,TRAVEL,-6250.0,-6062.5,-187.5,0.030927835051546393,False,,,,False
53,2024-03-01,OTHER,TRAVEL,-6250.0,-6062.5,-187.5,0.030927835051546393,False,,,,False
71,2024-04-01,OTHER,TRAVEL,-6250.0,-6062.5,-187.5,0.030927835051546393,False,-187.5,0.0,,False
89,2024-05-01,OTHER,TRAVEL,-6250.0,-6062.5,-187.5,0.030927835051546393,False,-187.5,0.0,,False
107,2024-06-01,OTHER,TRAVEL,-6250.0,-6062.5,-187.5,0.030927835051546393,False,-187.5,0.0,,False
125,2024-07-01,OTHER,TRAVEL,-6250.0,-6062.5,-187.5,0.030927835051546393,False,-187.5,0.0,,False
143,2024-08-01,OTHER,TRAVEL,-6250.0,-6062.5,-187.5,0.030927835051546393,False,-187.5,0.0,,False
161,2024-09-01,OTHER,TRAVEL,-6250.0,-6062.5,-187.5,0.030927835051546393,False,-187.5,0.0,,False
179,2024-10-01,OTHER,TRAVEL,-6250.0,-6062.5,-187.5,0.030927835051546393,False,-187.5,0.0,,False
197,2024-11-01,OTHER,TRAVEL,-6250.0,-6062.5,-187.5,0.030927835051546393,False,-187.5,0.0,,False
215,2024-12-01,OTHER,TRAVEL,-6250.0,-6062.5,-187.5,0.030927835051546393,False,-187.5,0.0,,False
233,2025-01-01,OTHER,TRAVEL,-6250.0,-6062.5,-187.5,0.030927835051546393,False,-187.5,0.0,,False
251,2025-02-01,OTHER,TRAVEL,-6250.0,-6062.5,-187.5,0.030927835051546393,False,-187.5,0.0,,False
269,2025-03-01,OTHER,TRAVEL,-6250.0,-6062.5,-187.5,0.030927835051546393,False,-187.5,0.0,,False
287,2025-04-01,OTHER,TRAVEL,-6250.0,-6062.5,-187.5,0.030927835051546393,False,-187.5,0.0,,False
305,2025-05-01,OTHER,TRAVEL,-6250.0,-6062.5,-187.5,0.030927835051546393,False,-187.5,0.0,,False
323,2025-06-01,OTHER,TRAVEL,-6250.0,-6062.5,-187.5,0.030927835051546393,False,-187.5,0.0,,False
341,2025-07-01,OTHER,TRAVEL,-6250.0,-6062.5,-187.5,0.030927835051546393,False,-187.5,0.0,,False
359,2025-08-01,OTHER,TRAVEL,-6250.0,-6062.5,-187.5,0.030927835051546393,False,-187.5,0.0,,False
377,2025-09-01,OTHER,TRAVEL,-6250.0,-6062.5,-187.5,0.030927835051546393,False,-187.5,0.0,,False
395,2025-10-01,OTHER,TRAVEL,-6250.0,-6062.5,-187.5,0.030927835051546393,False,-187.5,0.0,,False
413,2025-11-01,OTHER,TRAVEL,-6250.0,-6062.5,-187.5,0.030927835051546393,False,-187.5,0.0,,False
431,2025-12-01,OTHER,TRAVEL,-6250.0,-6062.5,-187.5,0.030927835051546393,False,-187.5,0.0,,False
449,2026-01-01,OTHER,TRAVEL,-6250.0,-6062.5,-187.5,0.030927835051546393,False,-187.5,0.0,,False
467,2026-02-01,OTHER,TRAVEL,-6250.0,-6062.5,-187.5,0.030927835051546393,False,-187.5,0.0,,False
485,2026-03-01,OTHER,TRAVEL,-6250.0,-6062.5,-187.5,0.030927835051546393,False,-187.5,0.0,,False
503,2026-04-01,OTHER,TRAVEL,-6250.0,-6062.5,-187.5,0.030927835051546393,False,-187.5,0.0,,False
521,2026-05-01,OTHER,TRAVEL,-6250.0,-6062.5,-187.5,0.030927835051546393,False,-187.5,0.0,,False
539,2026-06-01,OTHER,TRAVEL,-6250.0,-6062.5,-187.5,0.030927835051546393,False,-187.5,0.0,,False
557,2026-07-01,OTHER,TRAVEL,-6250.0,-6062.5,-187.5,0.030927835051546393,False,-187.5,0.0,,False
575,2026-08-01,OTHER,TRAVEL,-6250.0,-6062.5,-187.5,0.030927835051546393,False,-187.5,0.0,,False
593,2026-09-01,OTHER,TRAVEL,-6250.0,-6062.5,-187.5,0.030927835051546393,False,-187.5,0.0,,False
611,2026-10-01,OTHER,TRAVEL,-6250.0,-6062.5,-187.5,0.030927835051546393,False,-187.5,0.0,,False
629,2026-11-01,OTHER,TRAVEL,-6250.0,-6062.5,-187.5,0.030927835051546393,False,-187.5,0.0,,False
647,2026-12-01,OTHER,TRAVEL,-6250.0,-6062.5,-187.5,0.030927835051546393,False,-187.5,0.0,,False
